	Kingdom	Phylum	Class	Order	Family	Genus	Species
6da1e89beafbbc6be73be26dba62eed2	Bacteria	Firmicutes	Limnochordia	Limnochordia	Limnochordia	Hydrogenispora	uncultured_bacterium
d9fea624d07bbda08db629a8d1d5bab6	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Ahniella	uncultured_bacterium
c88c86281eed94a77debc53de0768984	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	Kapabacteriales	Kapabacteriales	Unclassified
8012da7c810e58147175f741af2a78d2	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Unclassified	Unclassified
80409ba94be5a9e42d6ffb9b7088d497	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101_soil_group	WD2101_soil_group	uncultured_bacterium
7997386ba2220d045f0c4c8d2070d451	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Unclassified
51b59c0646b4c69f704cf62451a8e5d2	Bacteria	Chloroflexi	AD3	AD3	AD3	AD3	uncultured_bacterium
94a6e9ed2d31e441dc8f94d76037cc87	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	uncultured	uncultured_bacterium
c8d288f515d31ccb79baf2286101865e	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter	Unclassified
d98584032960d681a6928ead6c7dfef0	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	uncultured_Rhodospirillales
109ab78d9a4d2486b8e7e94b9080476c	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	uncultured_planctomycete
6c9d0db73329b0e2aba443f37c8dd960	Bacteria	Chloroflexi	Ktedonobacteria	C0119	C0119	C0119	Unclassified
54fa31d1bdbe2684231efc953c07ecfd	Bacteria	Armatimonadota	Chthonomonadetes	Chthonomonadales	Chthonomonadales	Chthonomonadales	uncultured_bacterium
bb46d2740b707d93b89a29ec67fb7ef7	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Terrimonas	Unclassified
c899d6ba51d8a7175c6501f0b43e1d6b	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	uncultured	uncultured	uncultured_Cyclobacteriaceae
3f23dc72ffa10c19d518dee4239f1027	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonadaceae_bacterium
152cfa0e403adcb5a73a73700751cc21	Bacteria	Firmicutes	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	Thermoactinomyces	uncultured_bacterium
5aec9bd35889489e4a05c78a82358060	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unclassified
cb655d68d18bbb6658a67d95e6f98c77	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	CPla-3_termite_group	CPla-3_termite_group	metagenome
18bf103fc503b07d7e43e73f5ef2151f	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	IMCC26256	IMCC26256	Unclassified
4e6bb76e21257fcf741a91dcd2506de4	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	uncultured_bacterium
9bc8a76f719e8b3f68db4dd510134880	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	Unclassified
5c598e0b9ff3db8e0c17843e92cc39c9	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	Unclassified
c73d65a87c5d6c58ca5d3fa767ba56a6	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	uncultured_Rubrobacteraceae
cc050b1b0f7b0c1feacf98f34d741a1b	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	MND1	Unclassified
784a30ed08f1d2467fdfa5b4978590fe	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	Unclassified
0867eb1e6fcfbed34656f937471f7ea7	Bacteria	Elusimicrobiota	Elusimicrobia	Lineage_IV	Lineage_IV	Lineage_IV	uncultured_bacterium
0be31311933b0d26d811dd5df11c8116	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	uncultured	uncultured	uncultured_Acidobacteriales
396c2d79acbe8883549b9049dddce9fb	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unclassified
11a0c639b3225c5c8fc0269a26ab88df	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured	Unclassified
1b72ccf6cbf4014475c3cff9a5e30ede	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula	uncultured_Planctomycetales
d7e0455ab1ec2b272a69b74edaf4f4e9	Bacteria	Chloroflexi	Ktedonobacteria	C0119	C0119	C0119	Unclassified
f0a4f9dab4a104ed497871a83f080771	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	uncultured	uncultured	uncultured_Hyphomicrobiaceae
77d04f73ee18fe417483b597ee561e33	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	uncultured	uncultured_Hyphomicrobiaceae
f44afd583279d391d747a00335b3ca20	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	uncultured	uncultured_Haliscomenobacter
771ba9a9b17219ae4fa9f6f9fdd5505d	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	uncultured	uncultured	uncultured_bacterium
7466a926771ab524f7db67bce9fedc65	Bacteria	Firmicutes	Clostridia	Clostridia	Hungateiclostridiaceae	Unclassified	Unclassified
8b2b5a2cfd551d398c5ae65f22271372	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	metagenome
e0c7fc86546108c23f774329463b0c68	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured	Unclassified
03915fea41bc72a9261a36bf1658880a	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20	Unclassified
41f18ddfb0faf41179008f633a1c69f7	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Occallatibacter	Unclassified
e1464539879868d4c7719804c23ac0e6	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	Unclassified	Unclassified
f889856e83c4146452162240bf3ca14e	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	uncultured	uncultured_Acidobacteriales
09792c9e9c276f1d4ceb7a77d960ba0a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Roseiarcus	uncultured_bacterium
26a9d3a4bd2e0fcef4e5142c2f845c29	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	Unclassified
ab82627e3e67b1b80c7154ca2b462940	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	metagenome
afca200a837233546bce41bbea528079	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
7d87e22d84500ca2bf6fda9021d5f3c6	Bacteria	Chloroflexi	Ktedonobacteria	C0119	C0119	C0119	uncultured_soil
0acf15fc6b02eae3ebd6de8b5afd4d12	Bacteria	Gemmatimonadota	Longimicrobia	Longimicrobiales	Longimicrobiaceae	Longimicrobiaceae	uncultured_bacterium
140318c59bcb263c7ae99cd0a7484ab9	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	ADurb.Bin063-1	uncultured_soil
3650acd5befd5ff4dc57f2f79a679f8b	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101_soil_group	WD2101_soil_group	uncultured_bacterium
a49f96fc5533b4f6050b9457c2ba00b2	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	Unclassified
e2d1b37183581d73fdd738040b524c26	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	metagenome
adfa036b94b8000ee17c75ff046042c8	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	bacterium_Ellin6543
32ac19bb04134b0b1f1033de092f7713	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	uncultured	Terrimonas_sp.
274d0bcd3b7297c9a3060eb2307de170	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	KD3-93	KD3-93	metagenome
b075d66242bef874f6830847d870fa3b	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Ellin517	Unclassified
a007a69a39fae8cff9779f878a10bb2a	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Niastella	uncultured_bacterium
399508ef8d6f75f2bf97f40119e3b5f4	Bacteria	FCPU426	FCPU426	FCPU426	FCPU426	FCPU426	uncultured_bacterium
f98debb75a37c5b06ba598a461fbd1bf	Bacteria	Actinobacteriota	Rubrobacteria	Rubrobacterales	Rubrobacteriaceae	Rubrobacter	Unclassified
f787084e2d3fd909f92a6194106467c7	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	DEV008	metagenome
141427413d673f4411fa8f2b8f3a6732	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	uncultured	Unclassified
289c294a3963b6e58cb16f57aca2cf14	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Unclassified
04d7868120e5307e0f862fc6c68ec243	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae	Polycyclovorans	uncultured_bacterium
1304d00d26e53920f83310145cbe6663	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10	uncultured_bacterium
20b3df08cd5fac2be26a2928155bab69	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Unclassified
7c7c7761ed1d350dd250d3bf1f131073	Bacteria	Chloroflexi	KD4-96	KD4-96	KD4-96	KD4-96	Unclassified
1c9c01e64c72a4c7e7ea131ca4d6daa4	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Unclassified	Unclassified
2c5ee090e82d429e5d6e0e0eec309742	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	JG30-KF-AS9	JG30-KF-AS9	uncultured_bacterium
f4981de4f4023684173829e0e3ce92df	Bacteria	Cyanobacteria	Vampirivibrionia	Vampirovibrionales	Vampirovibrionaceae	Vampirovibrionaceae	uncultured_bacterium
a5d6d32b54220eedfb713785152384e5	Bacteria	Actinobacteriota	Actinobacteria	Streptosporangiales	Thermomonosporaceae	Actinoallomurus	uncultured_bacterium
a738916ea49b2f944d889e576ade2aff	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	Unclassified
164b4b1b6d1a6c2e218b9e067048c729	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	Unclassified
32a4daa2b4524743a79a090e3481f451	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	uncultured_bacterium
940f95ade7361677b9fca5f5087b5919	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Unclassified	Unclassified
c6f064f6b89aa571205e6d7baa08a47f	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	Unclassified
4db70e431e71de5b4589e29cc521db00	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	uncultured_bacterium
701255264d2e6d7ac6453a8e7281ca04	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	Unclassified
0f212dc35d89f613fd3a0ba4e842d0fe	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured	uncultured_soil
4325f026361ec707c07e7eab35df05a5	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	mle1-7	uncultured_Rhodocyclaceae
db52e1be4ef9e236bbbb0f32d952ca1e	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Unclassified
d2e64888e83de1598c67905279ea96be	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
58c8f88b4b7b0d85e8054e3f2cf1b658	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Unclassified	Unclassified
dac570e900e8619cd5036486cbc1e697	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	Unclassified
badacd439557e156940e29d5959a7498	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured	bacterium_Ellin6515
cccf5b424a91d76af3fee76c62b8e56b	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Embleya_scabrispora
c7a99d2000a1f6490578aa970c89e66b	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Unclassified	Unclassified
768d500dec54c80d5ef769902dadd792	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Fimbriiglobus	Gemmata_sp.
8f5fa2955ca8866cd20d54c7ef2b00e0	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	uncultured	uncultured_actinobacterium
96570187ed707c4b3846cccecf1fe592	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	Unclassified
f844a290da4dd6b553422ca7010b2e0a	Bacteria	Proteobacteria	Alphaproteobacteria	uncultured	uncultured	uncultured	Unclassified
067d14bbca0082d0b2c40072a2b8c38c	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	uncultured	uncultured_bacterium
0d54dde86f148931646210576424c339	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Unclassified	Unclassified
6f8cca6dbf041761e2acf6f25d183044	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	uncultured	uncultured	uncultured_bacterium
2b71067eaa8c2984ec95a8b02ef2a0a2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium	Unclassified
2a0916f72a4e46e8b4cd2939de153db1	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	IMCC26256	IMCC26256	metagenome
4f46fb48db4a759699801062a06b93fc	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Crossiella	uncultured_bacterium
6ee8b921b1278dd508d1c161e25a36f6	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Unclassified	Unclassified
7b92f4c283975b96eed286c0151bc638	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Unclassified
6a767ad602e8751369cc0ef1402a03cd	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured	Unclassified
1c778519615057ad2f4a74d2b8457e97	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	Stenotrophobacter	uncultured_Acidobacteria
35bcf0206288fb49b7b43480dbb5afcc	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter	Unclassified
fc53f4c6401c6a2fb8190bdb3bb60648	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	Unclassified
ba6bafa175f497848882af701a35c65b	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	Unclassified
809b77a90319f0cda021696d7150f1f0	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	uncultured	uncultured_bacterium
5e423720ec33342829bd705fe3d1d273	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	Unclassified
b32c31cdf2e8499f2dcf74dc1dca50df	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	metagenome
6eee2230f1be49a0197da5fa1027a675	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Ahniella	uncultured_Xanthomonadaceae
27b82a530ebede975591ce82513cc908	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	MND1	uncultured_Burkholderiaceae
8104e8b6546bf0211ba557b90f21abde	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Unclassified
801625c26dea2d323f38423f6599352e	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Edaphobaculum	uncultured_bacterium
f0464adbff1ba55800b68b81daf459f2	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	Bdellovibrio_sp.
b0e4f3ceee29def926d46293783b1d7e	Bacteria	Chloroflexi	Dehalococcoidia	S085	S085	S085	metagenome
8a24086a85157af1a55fb95f78fb0705	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquicella	uncultured_bacterium
46999ec1843e8facdcdfd3a85feb7b7a	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	Unclassified
41b946e5cdfe90e09617d3f8179ddafd	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	uncultured_Spartobacteria
5b906ecabfe23ece276e95e0642c4f18	Bacteria	Planctomycetota	Pla4_lineage	Pla4_lineage	Pla4_lineage	Pla4_lineage	uncultured_bacterium
1b3cbb255ec3d439b1b55da028cb78ac	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Coleofasciculaceae	Symplocastrum_CPER-KK1	Unclassified
9283c7fcf595c5a15d33919d657cc638	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	IMCC26256	IMCC26256	Unclassified
b0d8392c75881c5814105f881375bad2	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
888582c3c0a75ce49815108da9360d6d	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	uncultured_planctomycete
85883a3962aa30f36ea84ff81a676051	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae	Nevskia	Unclassified
b306b305fd1e6de902363b591fd28fac	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Lysinibacillus	Unclassified
04455243f38097693223300600ca60d5	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	uncultured	uncultured	metagenome
19b5c14c62a34595554da89849d34edf	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	uncultured_Conexibacteraceae
ed312e033ab2b0acbcee3eef16755888	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes	Unclassified
f2626600b0c4065958d2d870eee0a833	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	Unclassified
a41e51ea1f8e3b3623199b24522d5cc5	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Unclassified	Unclassified
ab9557fd2d7b0bb785dab99bb746500c	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	uncultured	metagenome
e066e75e444f1e0434c62c2714e2ed24	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium	Unclassified
a6a57a16f6ea70ae9d5f752ab8153516	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	uncultured	Unclassified
e3e7eb7e41dd0e82763088988140aa00	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	uncultured	Unclassified
b019dd54338af8e51cf0d4cc28ded009	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	Unclassified
3eae47fce4cb44f8cb1b9651bf6379d2	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	uncultured_bacterium
80ba37c4c5def95f8e2c108277159ead	Bacteria	Acidobacteriota	Holophagae	Subgroup_7	Subgroup_7	Subgroup_7	Unclassified
9da7cf0aefbee4db96b8b78ae8f52f57	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Roseimicrobium	Roseimicrobium_gellanilyticum
5a265222dd4da6e1a8168f76a70eb1ae	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	Vicinamibacteraceae	Unclassified
697261e95116f08039728e578250ffa3	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Xiphinematobacteraceae	Candidatus_Xiphinematobacter	Candidatus_Xiphinematobacter
1f56931f14685c1aa71d445b4fbb214f	Bacteria	Armatimonadota	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	uncultured_bacterium
9bf35c1d508b39184f51f0fb4f56ca13	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	Ohtaekwangia	Chryseolinea_flava
fae342b871c79aca4b76cc9949980b08	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	uncultured	Unclassified
5a85851196cf28506943318a2b3d5114	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus_gibsonii
26437a961aae6724ce1983201eb7090a	Bacteria	Planctomycetota	Planctomycetes	uncultured	uncultured	uncultured	uncultured_bacterium
36d28674d8dce0dbd46ae27205e3242b	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Unclassified	Unclassified
480f6b19df9ac96ae32751cef20e5a32	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	Unclassified
ea03e68f5faf9c48a5ee4505417a2eaf	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Ellin6055	Unclassified
d274e8449a3641b0f3b71b8ab03340b3	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	uncultured	Unclassified
021d583ab36a64935d4cf4b98a66b45f	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Ellin517	uncultured_bacterium
76e02275324fba01c79b1d8b8681437f	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	uncultured_organism
618e6afde3686908d84b7e13d0f18df9	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Ellin517	metagenome
00c246b120f5d923130e01c042aef3de	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	Unclassified
2851d4f4db34365d076ca6125dd848c4	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Xiphinematobacteraceae	Candidatus_Xiphinematobacter	uncultured_Verrucomicrobia
5898bcd1079d9c81fa64387c3880382c	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Unclassified	Unclassified
163076c2d7e10152bb3d0e2f4b28df75	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	IMCC26256	IMCC26256	uncultured_Ferrimicrobium
ae5a6488c5c8a4464f84b9ba8816503c	Bacteria	Actinobacteriota	Actinobacteria	Streptosporangiales	Thermomonosporaceae	Actinoallomurus	Actinoallomurus_sp.
9c7dba63903b4ff79cb9e958105fffa3	Bacteria	Armatimonadota	uncultured	uncultured	uncultured	uncultured	uncultured_soil
cd33de5a8f93a652d3898cb86bf2a83f	Bacteria	WPS-2	WPS-2	WPS-2	WPS-2	WPS-2	uncultured_bacterium
ae324a9735e40bbec15ac9853242a402	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	Unclassified	Unclassified
